executive_rank,action_id,encounter_id,facility_id,unit_id,service_line,priority,primary_blocker,evidence_summary,recommended_owner,recommended_action,target_resolution_hours,estimated_recoverable_bed_hours,status,reviewed_by,reviewed_timestamp,action_taken,reason_not_actioned,discharge_timestamp,shift_date,shift_name,signal_family
567,4890f4e05138b5ba,ENC_00008440,FAC_000,surgical,surgery,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,14.22,new,,,,,2026-03-25 03:03:33.941992045,2026-03-25,night,weekend_flow_gap
568,d19ac6a173b8d401,ENC_00008391,FAC_000,surgical,surgery,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,8.25,new,,,,,2026-03-25 00:50:27.477328800,2026-03-25,night,weekend_flow_gap
569,c9794d2b53f2ab9a,ENC_00008410,FAC_000,surgical,surgery,routine,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,48,1.55,new,,,,,2026-03-25 03:01:33.663454587,2026-03-25,night,care_team_assessment
570,841af86fc42650ee,ENC_00008315,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.29,new,,,,,2026-03-25 05:03:39.849884007,2026-03-25,night,unattributed
571,cd02a82ccbacdbec,ENC_00008378,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,11.46,new,,,,,2026-03-26 18:07:24.428809568,2026-03-26,evening,unattributed
572,dd4ce7cff1f06887,ENC_00008682,FAC_000,acute_medicine,medicine,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,1.03,new,,,,,2026-03-26 17:49:20.146751860,2026-03-26,evening,transport_discharge_logistics
573,9442d8e6bab76248,ENC_00008501,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,5.16,new,,,,,2026-03-26 00:26:52.821681669,2026-03-26,night,unattributed
574,599067909435c0bf,ENC_00008361,FAC_000,orthopedics,orthopedics,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,4.42,new,,,,,2026-03-26 05:13:37.390366611,2026-03-26,night,transport_discharge_logistics
575,eae13b497b7e2748,ENC_00008511,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.9,new,,,,,2026-03-26 03:17:11.700003384,2026-03-26,night,unattributed
576,52cc2a5ce474d6e4,ENC_00008680,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,0.22,new,,,,,2026-03-27 09:01:35.564119022,2026-03-27,day,alc_community_capacity
577,9d105b742adca231,ENC_00008699,FAC_000,surgical,surgery,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,0.49,new,,,,,2026-03-27 17:46:58.967837919,2026-03-27,evening,transport_discharge_logistics
578,4247ec883793989f,ENC_00008799,FAC_000,surgical,surgery,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,0.45,new,,,,,2026-03-27 22:32:21.531372103,2026-03-27,evening,transport_discharge_logistics
579,f4bafbeef49e8a62,ENC_00008607,FAC_000,surgical,surgery,high,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,24,0.15,new,,,,,2026-03-27 17:42:01.029755803,2026-03-27,evening,care_team_assessment
580,9f22ac49d87ca86d,ENC_00008553,FAC_000,orthopedics,orthopedics,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,19.32,new,,,,,2026-03-27 06:47:27.736384219,2026-03-27,night,unattributed
581,f8a79ebb35a94fa5,ENC_00008644,FAC_000,orthopedics,orthopedics,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,3.82,new,,,,,2026-03-27 06:13:21.513217464,2026-03-27,night,alc_community_capacity
582,9a492fc6fba43e45,ENC_00008732,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,3.92,new,,,,,2026-03-28 13:38:57.925619497,2026-03-28,day,unattributed
583,4db750463f07fa42,ENC_00008676,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.93,new,,,,,2026-03-28 09:00:22.163021600,2026-03-28,day,unattributed
584,fb7e5fef667b0c5d,ENC_00008846,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.21,new,,,,,2026-03-28 03:02:31.544793640,2026-03-28,night,unattributed
585,d2d24e7a64cc7dd7,ENC_00009001,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,7.65,new,,,,,2026-03-29 21:56:42.786375541,2026-03-29,evening,weekend_flow_gap
586,4987bdd9c28c2e67,ENC_00009008,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,3.01,new,,,,,2026-03-29 19:07:27.651713884,2026-03-29,evening,alc_community_capacity
587,1397637a1d3c04e5,ENC_00009002,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.53,new,,,,,2026-03-29 22:14:32.383098418,2026-03-29,evening,unattributed
588,8092cc7cdb8b61ea,ENC_00008899,FAC_000,surgical,surgery,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,18.94,new,,,,,2026-03-29 04:54:37.460300690,2026-03-29,night,alc_community_capacity
589,f715fb737e003d74,ENC_00008984,FAC_000,surgical,surgery,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,16.53,new,,,,,2026-03-30 08:02:25.169724483,2026-03-30,day,alc_community_capacity
590,7e5487f0e0df7510,ENC_00009125,FAC_000,cardiac,cardiology,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,14.79,new,,,,,2026-03-30 13:06:25.177721490,2026-03-30,day,weekend_flow_gap
591,dfc16d20c8796ad8,ENC_00009123,FAC_000,cardiac,cardiology,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,10.19,new,,,,,2026-03-30 07:41:29.480828781,2026-03-30,day,weekend_flow_gap
592,bdd52a703984e777,ENC_00008700,FAC_000,transitional_care,geriatrics,routine,radiology MRI access delay,MRI completion lag exceeded expected discharge-dependent window,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,48,8.84,new,,,,,2026-03-30 14:29:31.210610353,2026-03-30,day,diagnostics_access
593,9a21c5dd1834a2c8,ENC_00008942,FAC_000,surgical,surgery,high,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,24,4.94,new,,,,,2026-03-30 10:07:06.216118149,2026-03-30,day,care_team_assessment
594,e65931196fd49199,ENC_00008666,FAC_000,respiratory,respiratory,urgent,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,12,67.16,new,,,,,2026-03-30 21:59:59.861035464,2026-03-30,evening,alc_community_capacity
595,552a0fbf11daf6d3,ENC_00008893,FAC_000,transitional_care,geriatrics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,7.54,new,,,,,2026-03-30 17:01:40.179081597,2026-03-30,evening,weekend_flow_gap
596,d8cc2766f5046b2a,ENC_00009059,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.38,new,,,,,2026-03-30 17:50:23.473607710,2026-03-30,evening,unattributed
597,5cca9304b39696b2,ENC_00009082,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.8,new,,,,,2026-03-30 17:10:03.046223898,2026-03-30,evening,unattributed
598,74056215906b6851,ENC_00008992,FAC_000,orthopedics,orthopedics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,11.46,new,,,,,2026-03-31 13:22:37.770347846,2026-03-31,day,weekend_flow_gap
599,4c212020564bb99e,ENC_00008912,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.13,new,,,,,2026-03-31 18:35:05.648007242,2026-03-31,evening,unattributed
600,13d210bae7d96d20,ENC_00009195,FAC_000,cardiac,cardiology,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,8.09,new,,,,,2026-03-31 03:52:15.980078857,2026-03-31,night,unattributed
601,6ef71a6659065b28,ENC_00009072,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.36,new,,,,,2026-03-31 04:53:58.831313494,2026-03-31,night,unattributed
602,4e85ef3bdcad3d5a,ENC_00009146,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.43,new,,,,,2026-04-01 13:56:18.521054320,2026-04-01,day,unattributed
603,8cb69ba04682cb53,ENC_00009338,FAC_000,surgical,surgery,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,0.67,new,,,,,2026-04-01 20:24:14.511872245,2026-04-01,evening,diagnostics_access
