shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-04-02,night,diagnostics_access,ECG availability delay,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",6.86,36.875,0.78,49.41,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-04-02,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,11.42,40.35,0.88,44.27,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,3
2026-04-03,night,unattributed,unattributed operational delay,3,FAC_000,"acute_medicine, respiratory, transitional_care","geriatrics, medicine, respiratory",20.049999999999997,28.44,0.45,55.55,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-04-03,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,24.45,64.08,0.82,55.4,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-04-03,night,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,17.27,49.86,0.78,47.47,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,3
2026-04-04,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,40.78,70.95,0.45,56.6,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-04-04,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,7.19,27.75,0.72,35.6,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-04-04,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,119.89,170.02,0.82,125.36,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-04-04,evening,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,20.97,50.63,0.78,49.18,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-04-04,night,diagnostics_access,radiology MRI access delay,2,FAC_000,"orthopedics, transitional_care","geriatrics, orthopedics",101.89,91.97,0.84,105.15,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-04-04,night,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,23.02,49.55,0.45,43.07,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-04-04,night,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,0.34,36.13,0.86,38.17,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-04-05,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, surgical","cardiology, surgery",50.57,42.68,0.86,70.23,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-05,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,0.01,0.01,0.45,19.01,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-04-05,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,14.63,40.57,0.84,44.82,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-04-05,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,15.73,38.3,0.82,44.18,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-04-06,day,diagnostics_access,radiology MRI access delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",79.72,70.035,0.84,89.7,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-04-06,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,64.93,115.44,0.84,87.4,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-04-06,evening,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",56.11,56.99,0.82,75.94,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-04-06,evening,unattributed,unattributed operational delay,4,FAC_000,"acute_medicine, respiratory","medicine, respiratory",20.43,32.215,0.45,66.84,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-04-06,evening,diagnostics_access,blood testing turnaround delay,2,FAC_000,transitional_care,geriatrics,17.34,39.6,0.79,54.62,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",4
2026-04-06,evening,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,acute_medicine,medicine,12.73,43.46,0.8,44.13,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,5
2026-04-06,night,unit_flow_capacity,unit-level bed-flow bottleneck,2,FAC_000,cardiac,cardiology,74.12,68.925,0.62,82.73,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,1
2026-04-07,day,diagnostics_access,ECG availability delay,1,FAC_000,respiratory,respiratory,37.15,78.68,0.78,64.06,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-04-07,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",30.26,39.68,0.86,61.21,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-04-07,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,orthopedics,orthopedics,23.47,67.22,0.79,55.35,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-04-07,evening,diagnostics_access,ECG availability delay,3,FAC_000,"respiratory, surgical, transitional_care","geriatrics, respiratory, surgery",38.59,55.75,0.7799999999999999,77.76,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-04-07,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,41.02,74.06,0.86,65.83,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-04-07,evening,unit_flow_capacity,unit-level bed-flow bottleneck,2,FAC_000,"orthopedics, surgical","orthopedics, surgery",33.64,56.495,0.62,62.8,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,3
2026-04-07,evening,unattributed,unattributed operational delay,2,FAC_000,respiratory,respiratory,30.17,50.22,0.45,56.13,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-04-07,night,diagnostics_access,radiology ultrasound turnaround delay,3,FAC_000,"acute_medicine, respiratory, surgical","medicine, respiratory, surgery",16.04,35.32,0.8000000000000002,63.01,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,1
2026-04-07,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,21.58,68.28,0.82,55.52,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-04-07,night,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,11.81,61.89,0.78,48.89,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-04-07,night,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,0.66,31.15,0.86,36.81,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,4
2026-04-08,day,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,8.33,47.7,0.84,44.44,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-04-08,evening,unit_flow_capacity,unit-level bed-flow bottleneck,1,FAC_000,respiratory,respiratory,62.09,106.44,0.62,79.17,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,1
2026-04-08,evening,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,32.89,65.5,0.72,57.21,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-04-08,evening,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,1.02,1.9,0.45,19.98,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-04-08,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,86.56,137.84,0.86,103.18,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-08,night,social_support_readiness,social work assessment wait,1,FAC_000,transitional_care,geriatrics,22.04,47.41,0.79,48.84,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,2
2026-04-08,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,5.35,56.85,0.82,45.6,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-04-09,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,surgical,surgery,54.77,98.02,0.72,75.71,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-04-09,day,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,3.72,35.39,0.84,38.9,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-04-09,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,66.77,107.61,0.78,84.59,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-04-09,night,unit_flow_capacity,unit-level bed-flow bottleneck,1,FAC_000,respiratory,respiratory,29.84,80.81,0.62,58.58,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,1
2026-04-09,night,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,17.06,62.1,0.86,52.65,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-04-09,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,respiratory,respiratory,4.41,16.2,0.72,31.02,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-04-10,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,63.94,114.95,0.72,84.46,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-04-10,evening,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,24.38,72.75,0.94,60.38,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-04-10,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,50.75,100.62,0.82,76.89,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-04-13,night,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,89.03,156.9,0.84,109.48,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
